#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string,string,string,string,string
#group,false,false,true,true,false,false,true,true,true,true,true,true,true
#default,mean,,,,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,container_name,host,namespace,node_name,pod_name
,,2,2022-10-01T06:00:00Z,2022-11-01T06:00:00Z,2022-10-28T21:00:00Z,11819793.33888889,cpu_usage_nanocores,kubernetes_pod_container,server,sail-1,boutique,sail-2,recommendationservice-685b8b7c79-pfgdd
,,2,2022-10-01T06:00:00Z,2022-11-01T06:00:00Z,2022-10-28T22:00:00Z,11658188.211111112,cpu_usage_nanocores,kubernetes_pod_container,server,sail-1,boutique,sail-2,recommendationservice-685b8b7c79-pfgdd
,,2,2022-10-01T06:00:00Z,2022-11-01T06:00:00Z,2022-10-28T23:00:00Z,11622243.541666666,cpu_usage_nanocores,kubernetes_pod_container,server,sail-1,boutique,sail-2,recommendationservice-685b8b7c79-pfgdd
,,2,2022-10-01T06:00:00Z,2022-11-01T06:00:00Z,2022-10-29T00:00:00Z,12047640.005555555,cpu_usage_nanocores,kubernetes_pod_container,server,sail-1,boutique,sail-2,recommendationservice-685b8b7c79-pfgdd
,,2,2022-10-01T06:00:00Z,2022-11-01T06:00:00Z,2022-10-29T01:00:00Z,11464332.475,cpu_usage_nanocores,kubernetes_pod_container,server,sail-1,boutique,sail-2,recommendationservice-685b8b7c79-pfgdd
,,2,2022-10-01T06:00:00Z,2022-11-01T06:00:00Z,2022-10-29T02:00:00Z,11564533.158333333,cpu_usage_nanocores,kubernetes_pod_container,server,sail-1,boutique,sail-2,recommendationservice-685b8b7c79-pfgdd
,,2,2022-10-01T06:00:00Z,2022-11-01T06:00:00Z,2022-10-29T03:00:00Z,11666892.691666666,cpu_usage_nanocores,kubernetes_pod_container,server,sail-1,boutique,sail-2,recommendationservice-685b8b7c79-pfgdd
,,2,2022-10-01T06:00:00Z,2022-11-01T06:00:00Z,2022-10-29T04:00:00Z,11747881.7,cpu_usage_nanocores,kubernetes_pod_container,server,sail-1,boutique,sail-2,recommendationservice-685b8b7c79-pfgdd
,,2,2022-10-01T06:00:00Z,2022-11-01T06:00:00Z,2022-10-29T05:00:00Z,11632789.422222223,cpu_usage_nanocores,kubernetes_pod_container,server,sail-1,boutique,sail-2,recommendationservice-685b8b7c79-pfgdd
,,2,2022-10-01T06:00:00Z,2022-11-01T06:00:00Z,2022-10-29T06:00:00Z,11702464.877777778,cpu_usage_nanocores,kubernetes_pod_container,server,sail-1,boutique,sail-2,recommendationservice-685b8b7c79-pfgdd
,,2,2022-10-01T06:00:00Z,2022-11-01T06:00:00Z,2022-10-29T07:00:00Z,11857166.119444445,cpu_usage_nanocores,kubernetes_pod_container,server,sail-1,boutique,sail-2,recommendationservice-685b8b7c79-pfgdd
,,2,2022-10-01T06:00:00Z,2022-11-01T06:00:00Z,2022-10-29T08:00:00Z,11801093.480555555,cpu_usage_nanocores,kubernetes_pod_container,server,sail-1,boutique,sail-2,recommendationservice-685b8b7c79-pfgdd
,,2,2022-10-01T06:00:00Z,2022-11-01T06:00:00Z,2022-10-29T09:00:00Z,11556271.016666668,cpu_usage_nanocores,kubernetes_pod_container,server,sail-1,boutique,sail-2,recommendationservice-685b8b7c79-pfgdd
,,2,2022-10-01T06:00:00Z,2022-11-01T06:00:00Z,2022-10-29T10:00:00Z,11771860.616666667,cpu_usage_nanocores,kubernetes_pod_container,server,sail-1,boutique,sail-2,recommendationservice-685b8b7c79-pfgdd
,,2,2022-10-01T06:00:00Z,2022-11-01T06:00:00Z,2022-10-29T11:00:00Z,11753495.675,cpu_usage_nanocores,kubernetes_pod_container,server,sail-1,boutique,sail-2,recommendationservice-685b8b7c79-pfgdd
,,2,2022-10-01T06:00:00Z,2022-11-01T06:00:00Z,2022-10-29T12:00:00Z,12122231.077777777,cpu_usage_nanocores,kubernetes_pod_container,server,sail-1,boutique,sail-2,recommendationservice-685b8b7c79-pfgdd
,,2,2022-10-01T06:00:00Z,2022-11-01T06:00:00Z,2022-10-29T13:00:00Z,11529777.119444445,cpu_usage_nanocores,kubernetes_pod_container,server,sail-1,boutique,sail-2,recommendationservice-685b8b7c79-pfgdd
,,2,2022-10-01T06:00:00Z,2022-11-01T06:00:00Z,2022-10-29T14:00:00Z,11551216.26111111,cpu_usage_nanocores,kubernetes_pod_container,server,sail-1,boutique,sail-2,recommendationservice-685b8b7c79-pfgdd
,,2,2022-10-01T06:00:00Z,2022-11-01T06:00:00Z,2022-10-29T15:00:00Z,11844384.275,cpu_usage_nanocores,kubernetes_pod_container,server,sail-1,boutique,sail-2,recommendationservice-685b8b7c79-pfgdd
,,2,2022-10-01T06:00:00Z,2022-11-01T06:00:00Z,2022-10-29T16:00:00Z,11938666.88611111,cpu_usage_nanocores,kubernetes_pod_container,server,sail-1,boutique,sail-2,recommendationservice-685b8b7c79-pfgdd
,,2,2022-10-01T06:00:00Z,2022-11-01T06:00:00Z,2022-10-29T17:00:00Z,11480411.955555556,cpu_usage_nanocores,kubernetes_pod_container,server,sail-1,boutique,sail-2,recommendationservice-685b8b7c79-pfgdd
,,2,2022-10-01T06:00:00Z,2022-11-01T06:00:00Z,2022-10-29T18:00:00Z,11814523.686111111,cpu_usage_nanocores,kubernetes_pod_container,server,sail-1,boutique,sail-2,recommendationservice-685b8b7c79-pfgdd
,,2,2022-10-01T06:00:00Z,2022-11-01T06:00:00Z,2022-10-29T19:00:00Z,11803843.888888888,cpu_usage_nanocores,kubernetes_pod_container,server,sail-1,boutique,sail-2,recommendationservice-685b8b7c79-pfgdd
,,2,2022-10-01T06:00:00Z,2022-11-01T06:00:00Z,2022-10-29T20:00:00Z,11667734.4,cpu_usage_nanocores,kubernetes_pod_container,server,sail-1,boutique,sail-2,recommendationservice-685b8b7c79-pfgdd
,,2,2022-10-01T06:00:00Z,2022-11-01T06:00:00Z,2022-10-29T21:00:00Z,11460852.033333333,cpu_usage_nanocores,kubernetes_pod_container,server,sail-1,boutique,sail-2,recommendationservice-685b8b7c79-pfgdd
,,2,2022-10-01T06:00:00Z,2022-11-01T06:00:00Z,2022-10-29T22:00:00Z,11405192.694444444,cpu_usage_nanocores,kubernetes_pod_container,server,sail-1,boutique,sail-2,recommendationservice-685b8b7c79-pfgdd
,,2,2022-10-01T06:00:00Z,2022-11-01T06:00:00Z,2022-10-29T23:00:00Z,11637188.466666667,cpu_usage_nanocores,kubernetes_pod_container,server,sail-1,boutique,sail-2,recommendationservice-685b8b7c79-pfgdd
,,2,2022-10-01T06:00:00Z,2022-11-01T06:00:00Z,2022-10-30T00:00:00Z,11490147.444444444,cpu_usage_nanocores,kubernetes_pod_container,server,sail-1,boutique,sail-2,recommendationservice-685b8b7c79-pfgdd
,,2,2022-10-01T06:00:00Z,2022-11-01T06:00:00Z,2022-10-30T01:00:00Z,11307023.644444445,cpu_usage_nanocores,kubernetes_pod_container,server,sail-1,boutique,sail-2,recommendationservice-685b8b7c79-pfgdd
,,2,2022-10-01T06:00:00Z,2022-11-01T06:00:00Z,2022-10-30T02:00:00Z,11863431.36388889,cpu_usage_nanocores,kubernetes_pod_container,server,sail-1,boutique,sail-2,recommendationservice-685b8b7c79-pfgdd
,,2,2022-10-01T06:00:00Z,2022-11-01T06:00:00Z,2022-10-30T03:00:00Z,11568080.038888888,cpu_usage_nanocores,kubernetes_pod_container,server,sail-1,boutique,sail-2,recommendationservice-685b8b7c79-pfgdd
,,2,2022-10-01T06:00:00Z,2022-11-01T06:00:00Z,2022-10-30T04:00:00Z,11618035.275,cpu_usage_nanocores,kubernetes_pod_container,server,sail-1,boutique,sail-2,recommendationservice-685b8b7c79-pfgdd
,,2,2022-10-01T06:00:00Z,2022-11-01T06:00:00Z,2022-10-30T05:00:00Z,11917011.9,cpu_usage_nanocores,kubernetes_pod_container,server,sail-1,boutique,sail-2,recommendationservice-685b8b7c79-pfgdd
,,2,2022-10-01T06:00:00Z,2022-11-01T06:00:00Z,2022-10-30T06:00:00Z,11556311.852777777,cpu_usage_nanocores,kubernetes_pod_container,server,sail-1,boutique,sail-2,recommendationservice-685b8b7c79-pfgdd
,,2,2022-10-01T06:00:00Z,2022-11-01T06:00:00Z,2022-10-30T07:00:00Z,11596445.916666666,cpu_usage_nanocores,kubernetes_pod_container,server,sail-1,boutique,sail-2,recommendationservice-685b8b7c79-pfgdd
,,2,2022-10-01T06:00:00Z,2022-11-01T06:00:00Z,2022-10-30T08:00:00Z,11492360.413888888,cpu_usage_nanocores,kubernetes_pod_container,server,sail-1,boutique,sail-2,recommendationservice-685b8b7c79-pfgdd
,,2,2022-10-01T06:00:00Z,2022-11-01T06:00:00Z,2022-10-30T09:00:00Z,11751134.583333334,cpu_usage_nanocores,kubernetes_pod_container,server,sail-1,boutique,sail-2,recommendationservice-685b8b7c79-pfgdd
,,2,2022-10-01T06:00:00Z,2022-11-01T06:00:00Z,2022-10-30T10:00:00Z,11699638.98888889,cpu_usage_nanocores,kubernetes_pod_container,server,sail-1,boutique,sail-2,recommendationservice-685b8b7c79-pfgdd
,,2,2022-10-01T06:00:00Z,2022-11-01T06:00:00Z,2022-10-30T11:00:00Z,11809851.13611111,cpu_usage_nanocores,kubernetes_pod_container,server,sail-1,boutique,sail-2,recommendationservice-685b8b7c79-pfgdd
,,2,2022-10-01T06:00:00Z,2022-11-01T06:00:00Z,2022-10-30T12:00:00Z,11730421.852777777,cpu_usage_nanocores,kubernetes_pod_container,server,sail-1,boutique,sail-2,recommendationservice-685b8b7c79-pfgdd
,,2,2022-10-01T06:00:00Z,2022-11-01T06:00:00Z,2022-10-30T13:00:00Z,11777261.866666667,cpu_usage_nanocores,kubernetes_pod_container,server,sail-1,boutique,sail-2,recommendationservice-685b8b7c79-pfgdd
,,2,2022-10-01T06:00:00Z,2022-11-01T06:00:00Z,2022-10-30T14:00:00Z,11597188.313888889,cpu_usage_nanocores,kubernetes_pod_container,server,sail-1,boutique,sail-2,recommendationservice-685b8b7c79-pfgdd
,,2,2022-10-01T06:00:00Z,2022-11-01T06:00:00Z,2022-10-30T15:00:00Z,11733188.46388889,cpu_usage_nanocores,kubernetes_pod_container,server,sail-1,boutique,sail-2,recommendationservice-685b8b7c79-pfgdd
,,2,2022-10-01T06:00:00Z,2022-11-01T06:00:00Z,2022-10-30T16:00:00Z,11799809.975,cpu_usage_nanocores,kubernetes_pod_container,server,sail-1,boutique,sail-2,recommendationservice-685b8b7c79-pfgdd
,,2,2022-10-01T06:00:00Z,2022-11-01T06:00:00Z,2022-10-30T17:00:00Z,11705833.438888889,cpu_usage_nanocores,kubernetes_pod_container,server,sail-1,boutique,sail-2,recommendationservice-685b8b7c79-pfgdd
,,2,2022-10-01T06:00:00Z,2022-11-01T06:00:00Z,2022-10-30T18:00:00Z,11438137.441666666,cpu_usage_nanocores,kubernetes_pod_container,server,sail-1,boutique,sail-2,recommendationservice-685b8b7c79-pfgdd
,,2,2022-10-01T06:00:00Z,2022-11-01T06:00:00Z,2022-10-30T19:00:00Z,11511240.25,cpu_usage_nanocores,kubernetes_pod_container,server,sail-1,boutique,sail-2,recommendationservice-685b8b7c79-pfgdd
,,2,2022-10-01T06:00:00Z,2022-11-01T06:00:00Z,2022-10-30T20:00:00Z,11535130.325,cpu_usage_nanocores,kubernetes_pod_container,server,sail-1,boutique,sail-2,recommendationservice-685b8b7c79-pfgdd
,,2,2022-10-01T06:00:00Z,2022-11-01T06:00:00Z,2022-10-30T21:00:00Z,11815587.872222222,cpu_usage_nanocores,kubernetes_pod_container,server,sail-1,boutique,sail-2,recommendationservice-685b8b7c79-pfgdd
,,2,2022-10-01T06:00:00Z,2022-11-01T06:00:00Z,2022-10-30T22:00:00Z,11749467.05,cpu_usage_nanocores,kubernetes_pod_container,server,sail-1,boutique,sail-2,recommendationservice-685b8b7c79-pfgdd
,,2,2022-10-01T06:00:00Z,2022-11-01T06:00:00Z,2022-10-30T23:00:00Z,11671986.072222222,cpu_usage_nanocores,kubernetes_pod_container,server,sail-1,boutique,sail-2,recommendationservice-685b8b7c79-pfgdd
,,2,2022-10-01T06:00:00Z,2022-11-01T06:00:00Z,2022-10-31T00:00:00Z,11591455.047222223,cpu_usage_nanocores,kubernetes_pod_container,server,sail-1,boutique,sail-2,recommendationservice-685b8b7c79-pfgdd
,,2,2022-10-01T06:00:00Z,2022-11-01T06:00:00Z,2022-10-31T01:00:00Z,11761308.094444444,cpu_usage_nanocores,kubernetes_pod_container,server,sail-1,boutique,sail-2,recommendationservice-685b8b7c79-pfgdd
,,2,2022-10-01T06:00:00Z,2022-11-01T06:00:00Z,2022-10-31T02:00:00Z,11543664.33888889,cpu_usage_nanocores,kubernetes_pod_container,server,sail-1,boutique,sail-2,recommendationservice-685b8b7c79-pfgdd
,,2,2022-10-01T06:00:00Z,2022-11-01T06:00:00Z,2022-10-31T03:00:00Z,11785315.377777778,cpu_usage_nanocores,kubernetes_pod_container,server,sail-1,boutique,sail-2,recommendationservice-685b8b7c79-pfgdd
,,2,2022-10-01T06:00:00Z,2022-11-01T06:00:00Z,2022-10-31T04:00:00Z,11729865.433333334,cpu_usage_nanocores,kubernetes_pod_container,server,sail-1,boutique,sail-2,recommendationservice-685b8b7c79-pfgdd
,,2,2022-10-01T06:00:00Z,2022-11-01T06:00:00Z,2022-10-31T05:00:00Z,11657810.75,cpu_usage_nanocores,kubernetes_pod_container,server,sail-1,boutique,sail-2,recommendationservice-685b8b7c79-pfgdd
,,2,2022-10-01T06:00:00Z,2022-11-01T06:00:00Z,2022-10-31T06:00:00Z,11827292.744444445,cpu_usage_nanocores,kubernetes_pod_container,server,sail-1,boutique,sail-2,recommendationservice-685b8b7c79-pfgdd
,,2,2022-10-01T06:00:00Z,2022-11-01T06:00:00Z,2022-10-31T07:00:00Z,11624109.08888889,cpu_usage_nanocores,kubernetes_pod_container,server,sail-1,boutique,sail-2,recommendationservice-685b8b7c79-pfgdd
,,2,2022-10-01T06:00:00Z,2022-11-01T06:00:00Z,2022-10-31T08:00:00Z,11959802.047222223,cpu_usage_nanocores,kubernetes_pod_container,server,sail-1,boutique,sail-2,recommendationservice-685b8b7c79-pfgdd
,,2,2022-10-01T06:00:00Z,2022-11-01T06:00:00Z,2022-10-31T09:00:00Z,11677449.302777778,cpu_usage_nanocores,kubernetes_pod_container,server,sail-1,boutique,sail-2,recommendationservice-685b8b7c79-pfgdd
,,2,2022-10-01T06:00:00Z,2022-11-01T06:00:00Z,2022-10-31T10:00:00Z,11759551.425,cpu_usage_nanocores,kubernetes_pod_container,server,sail-1,boutique,sail-2,recommendationservice-685b8b7c79-pfgdd
,,2,2022-10-01T06:00:00Z,2022-11-01T06:00:00Z,2022-10-31T11:00:00Z,11751244.891666668,cpu_usage_nanocores,kubernetes_pod_container,server,sail-1,boutique,sail-2,recommendationservice-685b8b7c79-pfgdd
,,2,2022-10-01T06:00:00Z,2022-11-01T06:00:00Z,2022-10-31T12:00:00Z,11782801.825,cpu_usage_nanocores,kubernetes_pod_container,server,sail-1,boutique,sail-2,recommendationservice-685b8b7c79-pfgdd
,,2,2022-10-01T06:00:00Z,2022-11-01T06:00:00Z,2022-10-31T13:00:00Z,11619572.438888889,cpu_usage_nanocores,kubernetes_pod_container,server,sail-1,boutique,sail-2,recommendationservice-685b8b7c79-pfgdd
,,2,2022-10-01T06:00:00Z,2022-11-01T06:00:00Z,2022-10-31T14:00:00Z,11754019.397222223,cpu_usage_nanocores,kubernetes_pod_container,server,sail-1,boutique,sail-2,recommendationservice-685b8b7c79-pfgdd
,,2,2022-10-01T06:00:00Z,2022-11-01T06:00:00Z,2022-10-31T15:00:00Z,11638676.736111112,cpu_usage_nanocores,kubernetes_pod_container,server,sail-1,boutique,sail-2,recommendationservice-685b8b7c79-pfgdd
,,2,2022-10-01T06:00:00Z,2022-11-01T06:00:00Z,2022-10-31T16:00:00Z,11815003.205555556,cpu_usage_nanocores,kubernetes_pod_container,server,sail-1,boutique,sail-2,recommendationservice-685b8b7c79-pfgdd
,,2,2022-10-01T06:00:00Z,2022-11-01T06:00:00Z,2022-10-31T17:00:00Z,11558049.51111111,cpu_usage_nanocores,kubernetes_pod_container,server,sail-1,boutique,sail-2,recommendationservice-685b8b7c79-pfgdd
,,2,2022-10-01T06:00:00Z,2022-11-01T06:00:00Z,2022-10-31T18:00:00Z,11580239.833333334,cpu_usage_nanocores,kubernetes_pod_container,server,sail-1,boutique,sail-2,recommendationservice-685b8b7c79-pfgdd
,,2,2022-10-01T06:00:00Z,2022-11-01T06:00:00Z,2022-10-31T19:00:00Z,11765018.266666668,cpu_usage_nanocores,kubernetes_pod_container,server,sail-1,boutique,sail-2,recommendationservice-685b8b7c79-pfgdd
,,2,2022-10-01T06:00:00Z,2022-11-01T06:00:00Z,2022-10-31T20:00:00Z,11731636.294444444,cpu_usage_nanocores,kubernetes_pod_container,server,sail-1,boutique,sail-2,recommendationservice-685b8b7c79-pfgdd
,,2,2022-10-01T06:00:00Z,2022-11-01T06:00:00Z,2022-10-31T21:00:00Z,11637956.716666667,cpu_usage_nanocores,kubernetes_pod_container,server,sail-1,boutique,sail-2,recommendationservice-685b8b7c79-pfgdd
,,2,2022-10-01T06:00:00Z,2022-11-01T06:00:00Z,2022-10-31T22:00:00Z,11653576.791666666,cpu_usage_nanocores,kubernetes_pod_container,server,sail-1,boutique,sail-2,recommendationservice-685b8b7c79-pfgdd
,,2,2022-10-01T06:00:00Z,2022-11-01T06:00:00Z,2022-10-31T23:00:00Z,11460474.027777778,cpu_usage_nanocores,kubernetes_pod_container,server,sail-1,boutique,sail-2,recommendationservice-685b8b7c79-pfgdd
,,2,2022-10-01T06:00:00Z,2022-11-01T06:00:00Z,2022-11-01T00:00:00Z,11696618.891666668,cpu_usage_nanocores,kubernetes_pod_container,server,sail-1,boutique,sail-2,recommendationservice-685b8b7c79-pfgdd
,,2,2022-10-01T06:00:00Z,2022-11-01T06:00:00Z,2022-11-01T01:00:00Z,11699680.811111111,cpu_usage_nanocores,kubernetes_pod_container,server,sail-1,boutique,sail-2,recommendationservice-685b8b7c79-pfgdd
,,2,2022-10-01T06:00:00Z,2022-11-01T06:00:00Z,2022-11-01T02:00:00Z,11875796.305555556,cpu_usage_nanocores,kubernetes_pod_container,server,sail-1,boutique,sail-2,recommendationservice-685b8b7c79-pfgdd
,,2,2022-10-01T06:00:00Z,2022-11-01T06:00:00Z,2022-11-01T03:00:00Z,11741552.208333334,cpu_usage_nanocores,kubernetes_pod_container,server,sail-1,boutique,sail-2,recommendationservice-685b8b7c79-pfgdd
,,2,2022-10-01T06:00:00Z,2022-11-01T06:00:00Z,2022-11-01T04:00:00Z,11830926.602777777,cpu_usage_nanocores,kubernetes_pod_container,server,sail-1,boutique,sail-2,recommendationservice-685b8b7c79-pfgdd
,,2,2022-10-01T06:00:00Z,2022-11-01T06:00:00Z,2022-11-01T05:00:00Z,11995974.922222223,cpu_usage_nanocores,kubernetes_pod_container,server,sail-1,boutique,sail-2,recommendationservice-685b8b7c79-pfgdd
,,2,2022-10-01T06:00:00Z,2022-11-01T06:00:00Z,2022-11-01T06:00:00Z,12367524,cpu_usage_nanocores,kubernetes_pod_container,server,sail-1,boutique,sail-2,recommendationservice-685b8b7c79-pfgdd
,,3,2022-10-01T06:00:00Z,2022-11-01T06:00:00Z,2022-10-27T06:00:00Z,5503872,cpu_usage_nanocores,kubernetes_pod_container,server,sail-1,boutique,sail-3,frontend-674cb9b499-5jzsv
,,3,2022-10-01T06:00:00Z,2022-11-01T06:00:00Z,2022-10-27T07:00:00Z,5858192.686111111,cpu_usage_nanocores,kubernetes_pod_container,server,sail-1,boutique,sail-3,frontend-674cb9b499-5jzsv
,,3,2022-10-01T06:00:00Z,2022-11-01T06:00:00Z,2022-10-27T08:00:00Z,5695258.122562674,cpu_usage_nanocores,kubernetes_pod_container,server,sail-1,boutique,sail-3,frontend-674cb9b499-5jzsv
,,3,2022-10-01T06:00:00Z,2022-11-01T06:00:00Z,2022-10-27T09:00:00Z,5511961.091666667,cpu_usage_nanocores,kubernetes_pod_container,server,sail-1,boutique,sail-3,frontend-674cb9b499-5jzsv
,,3,2022-10-01T06:00:00Z,2022-11-01T06:00:00Z,2022-10-27T10:00:00Z,5438360.708333333,cpu_usage_nanocores,kubernetes_pod_container,server,sail-1,boutique,sail-3,frontend-674cb9b499-5jzsv
,,3,2022-10-01T06:00:00Z,2022-11-01T06:00:00Z,2022-10-27T11:00:00Z,5401153.430555556,cpu_usage_nanocores,kubernetes_pod_container,server,sail-1,boutique,sail-3,frontend-674cb9b499-5jzsv
,,3,2022-10-01T06:00:00Z,2022-11-01T06:00:00Z,2022-10-27T12:00:00Z,5561683.069444444,cpu_usage_nanocores,kubernetes_pod_container,server,sail-1,boutique,sail-3,frontend-674cb9b499-5jzsv
,,3,2022-10-01T06:00:00Z,2022-11-01T06:00:00Z,2022-10-27T13:00:00Z,5599080.486111111,cpu_usage_nanocores,kubernetes_pod_container,server,sail-1,boutique,sail-3,frontend-674cb9b499-5jzsv
,,3,2022-10-01T06:00:00Z,2022-11-01T06:00:00Z,2022-10-27T14:00:00Z,5494366.327777778,cpu_usage_nanocores,kubernetes_pod_container,server,sail-1,boutique,sail-3,frontend-674cb9b499-5jzsv
,,3,2022-10-01T06:00:00Z,2022-11-01T06:00:00Z,2022-10-27T15:00:00Z,5403738.877777778,cpu_usage_nanocores,kubernetes_pod_container,server,sail-1,boutique,sail-3,frontend-674cb9b499-5jzsv
,,3,2022-10-01T06:00:00Z,2022-11-01T06:00:00Z,2022-10-27T16:00:00Z,5435875.313888889,cpu_usage_nanocores,kubernetes_pod_container,server,sail-1,boutique,sail-3,frontend-674cb9b499-5jzsv
,,3,2022-10-01T06:00:00Z,2022-11-01T06:00:00Z,2022-10-27T17:00:00Z,5465023.225,cpu_usage_nanocores,kubernetes_pod_container,server,sail-1,boutique,sail-3,frontend-674cb9b499-5jzsv
,,3,2022-10-01T06:00:00Z,2022-11-01T06:00:00Z,2022-10-27T18:00:00Z,5493502.344444444,cpu_usage_nanocores,kubernetes_pod_container,server,sail-1,boutique,sail-3,frontend-674cb9b499-5jzsv
,,3,2022-10-01T06:00:00Z,2022-11-01T06:00:00Z,2022-10-27T19:00:00Z,5421896.138888889,cpu_usage_nanocores,kubernetes_pod_container,server,sail-1,boutique,sail-3,frontend-674cb9b499-5jzsv
,,3,2022-10-01T06:00:00Z,2022-11-01T06:00:00Z,2022-10-27T20:00:00Z,5370105.330555555,cpu_usage_nanocores,kubernetes_pod_container,server,sail-1,boutique,sail-3,frontend-674cb9b499-5jzsv
,,3,2022-10-01T06:00:00Z,2022-11-01T06:00:00Z,2022-10-27T21:00:00Z,5422340.713888889,cpu_usage_nanocores,kubernetes_pod_container,server,sail-1,boutique,sail-3,frontend-674cb9b499-5jzsv
,,3,2022-10-01T06:00:00Z,2022-11-01T06:00:00Z,2022-10-27T22:00:00Z,5269405.844444444,cpu_usage_nanocores,kubernetes_pod_container,server,sail-1,boutique,sail-3,frontend-674cb9b499-5jzsv
,,3,2022-10-01T06:00:00Z,2022-11-01T06:00:00Z,2022-10-27T23:00:00Z,5445489.205555555,cpu_usage_nanocores,kubernetes_pod_container,server,sail-1,boutique,sail-3,frontend-674cb9b499-5jzsv
,,3,2022-10-01T06:00:00Z,2022-11-01T06:00:00Z,2022-10-28T00:00:00Z,5547126.844444444,cpu_usage_nanocores,kubernetes_pod_container,server,sail-1,boutique,sail-3,frontend-674cb9b499-5jzsv
,,3,2022-10-01T06:00:00Z,2022-11-01T06:00:00Z,2022-10-28T01:00:00Z,5458853.441666666,cpu_usage_nanocores,kubernetes_pod_container,server,sail-1,boutique,sail-3,frontend-674cb9b499-5jzsv
,,3,2022-10-01T06:00:00Z,2022-11-01T06:00:00Z,2022-10-28T02:00:00Z,5820396.908333333,cpu_usage_nanocores,kubernetes_pod_container,server,sail-1,boutique,sail-3,frontend-674cb9b499-5jzsv
,,3,2022-10-01T06:00:00Z,2022-11-01T06:00:00Z,2022-10-28T03:00:00Z,5772628.797222222,cpu_usage_nanocores,kubernetes_pod_container,server,sail-1,boutique,sail-3,frontend-674cb9b499-5jzsv
,,3,2022-10-01T06:00:00Z,2022-11-01T06:00:00Z,2022-10-28T04:00:00Z,5793084.441666666,cpu_usage_nanocores,kubernetes_pod_container,server,sail-1,boutique,sail-3,frontend-674cb9b499-5jzsv
,,3,2022-10-01T06:00:00Z,2022-11-01T06:00:00Z,2022-10-28T05:00:00Z,5431885.038888888,cpu_usage_nanocores,kubernetes_pod_container,server,sail-1,boutique,sail-3,frontend-674cb9b499-5jzsv
,,3,2022-10-01T06:00:00Z,2022-11-01T06:00:00Z,2022-10-28T06:00:00Z,5405645.775,cpu_usage_nanocores,kubernetes_pod_container,server,sail-1,boutique,sail-3,frontend-674cb9b499-5jzsv
,,3,2022-10-01T06:00:00Z,2022-11-01T06:00:00Z,2022-10-28T07:00:00Z,5453931.588888889,cpu_usage_nanocores,kubernetes_pod_container,server,sail-1,boutique,sail-3,frontend-674cb9b499-5jzsv
,,3,2022-10-01T06:00:00Z,2022-11-01T06:00:00Z,2022-10-28T08:00:00Z,5540987.3,cpu_usage_nanocores,kubernetes_pod_container,server,sail-1,boutique,sail-3,frontend-674cb9b499-5jzsv
,,3,2022-10-01T06:00:00Z,2022-11-01T06:00:00Z,2022-10-28T09:00:00Z,5512346.875,cpu_usage_nanocores,kubernetes_pod_container,server,sail-1,boutique,sail-3,frontend-674cb9b499-5jzsv
,,3,2022-10-01T06:00:00Z,2022-11-01T06:00:00Z,2022-10-28T10:00:00Z,5537587.666666667,cpu_usage_nanocores,kubernetes_pod_container,server,sail-1,boutique,sail-3,frontend-674cb9b499-5jzsv
,,3,2022-10-01T06:00:00Z,2022-11-01T06:00:00Z,2022-10-28T11:00:00Z,5400801.552777777,cpu_usage_nanocores,kubernetes_pod_container,server,sail-1,boutique,sail-3,frontend-674cb9b499-5jzsv
,,3,2022-10-01T06:00:00Z,2022-11-01T06:00:00Z,2022-10-28T12:00:00Z,5498050.316666666,cpu_usage_nanocores,kubernetes_pod_container,server,sail-1,boutique,sail-3,frontend-674cb9b499-5jzsv
,,3,2022-10-01T06:00:00Z,2022-11-01T06:00:00Z,2022-10-28T13:00:00Z,5484837.744444445,cpu_usage_nanocores,kubernetes_pod_container,server,sail-1,boutique,sail-3,frontend-674cb9b499-5jzsv
,,3,2022-10-01T06:00:00Z,2022-11-01T06:00:00Z,2022-10-28T14:00:00Z,5528931.375,cpu_usage_nanocores,kubernetes_pod_container,server,sail-1,boutique,sail-3,frontend-674cb9b499-5jzsv
,,3,2022-10-01T06:00:00Z,2022-11-01T06:00:00Z,2022-10-28T15:00:00Z,5486970.952777778,cpu_usage_nanocores,kubernetes_pod_container,server,sail-1,boutique,sail-3,frontend-674cb9b499-5jzsv
,,3,2022-10-01T06:00:00Z,2022-11-01T06:00:00Z,2022-10-28T16:00:00Z,5484693.069444444,cpu_usage_nanocores,kubernetes_pod_container,server,sail-1,boutique,sail-3,frontend-674cb9b499-5jzsv
,,3,2022-10-01T06:00:00Z,2022-11-01T06:00:00Z,2022-10-28T17:00:00Z,5587941.952777778,cpu_usage_nanocores,kubernetes_pod_container,server,sail-1,boutique,sail-3,frontend-674cb9b499-5jzsv
,,3,2022-10-01T06:00:00Z,2022-11-01T06:00:00Z,2022-10-28T18:00:00Z,5480706.733333333,cpu_usage_nanocores,kubernetes_pod_container,server,sail-1,boutique,sail-3,frontend-674cb9b499-5jzsv
,,3,2022-10-01T06:00:00Z,2022-11-01T06:00:00Z,2022-10-28T19:00:00Z,5567249.744444445,cpu_usage_nanocores,kubernetes_pod_container,server,sail-1,boutique,sail-3,frontend-674cb9b499-5jzsv
